instance,tree_file,inference_time_seconds
exon_11796.fasta,exon_11796.tre,0.417068
exon_11797.fasta,exon_11797.tre,0.666986
exon_11798.fasta,exon_11798.tre,0.386847
exon_1180.fasta,exon_1180.tre,0.768490
exon_11801.fasta,exon_11801.tre,0.479654
exon_11802.fasta,exon_11802.tre,0.702708
exon_11805.fasta,exon_11805.tre,0.574945
exon_1181.fasta,exon_1181.tre,0.700909
exon_11810.fasta,exon_11810.tre,0.346557
exon_11811.fasta,exon_11811.tre,0.432201
exon_11812.fasta,exon_11812.tre,0.512903
exon_11813.fasta,exon_11813.tre,0.581866
exon_11814.fasta,exon_11814.tre,0.362356
exon_11815.fasta,exon_11815.tre,1.144619
exon_11816.fasta,exon_11816.tre,0.423206
exon_11819.fasta,exon_11819.tre,0.955373
exon_1182.fasta,exon_1182.tre,1.281103
exon_11820.fasta,exon_11820.tre,0.846388
exon_11822.fasta,exon_11822.tre,0.695626
exon_11823.fasta,exon_11823.tre,0.414207
exon_11825.fasta,exon_11825.tre,0.332966
exon_11828.fasta,exon_11828.tre,0.793574
exon_1183.fasta,exon_1183.tre,0.600808
exon_11832.fasta,exon_11832.tre,0.605299
exon_11833.fasta,exon_11833.tre,0.434725
exon_11834.fasta,exon_11834.tre,0.360616
exon_11835.fasta,exon_11835.tre,0.658917
exon_11838.fasta,exon_11838.tre,0.548406
exon_11839.fasta,exon_11839.tre,0.855258
exon_11840.fasta,exon_11840.tre,0.797346
exon_11842.fasta,exon_11842.tre,0.531460
exon_11844.fasta,exon_11844.tre,0.769432
exon_11846.fasta,exon_11846.tre,0.617154
exon_11847.fasta,exon_11847.tre,0.565907
exon_11848.fasta,exon_11848.tre,0.391674
exon_11849.fasta,exon_11849.tre,0.955760
exon_11853.fasta,exon_11853.tre,0.817297
exon_11854.fasta,exon_11854.tre,0.465556
exon_11855.fasta,exon_11855.tre,0.708429
exon_11856.fasta,exon_11856.tre,0.598739
exon_11858.fasta,exon_11858.tre,0.366553
exon_1186.fasta,exon_1186.tre,0.589969
exon_11860.fasta,exon_11860.tre,0.578891
exon_11861.fasta,exon_11861.tre,0.519605
exon_11863.fasta,exon_11863.tre,0.551708
exon_11864.fasta,exon_11864.tre,0.582797
exon_11865.fasta,exon_11865.tre,0.732734
exon_11866.fasta,exon_11866.tre,0.503559
exon_11868.fasta,exon_11868.tre,0.677435
exon_11869.fasta,exon_11869.tre,0.493108
exon_11870.fasta,exon_11870.tre,0.587228
exon_11872.fasta,exon_11872.tre,0.552238
exon_11875.fasta,exon_11875.tre,0.650781
exon_11876.fasta,exon_11876.tre,0.519146
exon_11877.fasta,exon_11877.tre,0.569917
exon_11878.fasta,exon_11878.tre,0.474840
exon_11879.fasta,exon_11879.tre,0.439631
exon_11881.fasta,exon_11881.tre,0.483575
exon_11884.fasta,exon_11884.tre,0.967542
exon_11885.fasta,exon_11885.tre,0.648407
exon_11886.fasta,exon_11886.tre,0.603612
exon_11889.fasta,exon_11889.tre,0.484956
exon_1189.fasta,exon_1189.tre,0.509189
exon_11890.fasta,exon_11890.tre,0.426334
exon_11891.fasta,exon_11891.tre,0.348748
exon_11893.fasta,exon_11893.tre,1.101230
exon_11894.fasta,exon_11894.tre,0.344773
exon_11895.fasta,exon_11895.tre,0.413360
exon_11897.fasta,exon_11897.tre,0.426647
exon_11899.fasta,exon_11899.tre,0.678575
exon_1190.fasta,exon_1190.tre,1.006305
exon_11900.fasta,exon_11900.tre,0.349292
exon_11901.fasta,exon_11901.tre,0.422285
exon_11903.fasta,exon_11903.tre,1.593637
exon_11905.fasta,exon_11905.tre,0.438404
exon_11906.fasta,exon_11906.tre,0.609823
exon_11907.fasta,exon_11907.tre,0.578342
exon_11908.fasta,exon_11908.tre,0.577924
exon_11909.fasta,exon_11909.tre,0.604630
exon_11910.fasta,exon_11910.tre,1.017934
exon_11911.fasta,exon_11911.tre,0.674540
exon_11912.fasta,exon_11912.tre,0.505174
exon_11913.fasta,exon_11913.tre,0.671633
exon_11914.fasta,exon_11914.tre,0.386636
exon_11916.fasta,exon_11916.tre,0.321158
exon_11917.fasta,exon_11917.tre,0.305154
exon_11918.fasta,exon_11918.tre,0.349794
exon_11919.fasta,exon_11919.tre,0.521905
exon_1192.fasta,exon_1192.tre,1.322100
exon_11920.fasta,exon_11920.tre,0.731898
exon_11921.fasta,exon_11921.tre,0.569123
exon_11923.fasta,exon_11923.tre,0.364029
exon_11925.fasta,exon_11925.tre,0.495528
exon_11926.fasta,exon_11926.tre,0.407505
exon_11927.fasta,exon_11927.tre,0.486769
exon_11929.fasta,exon_11929.tre,0.547355
exon_1193.fasta,exon_1193.tre,0.578039
exon_11930.fasta,exon_11930.tre,1.961124
exon_11931.fasta,exon_11931.tre,0.475894
exon_11932.fasta,exon_11932.tre,0.459827
exon_11934.fasta,exon_11934.tre,0.838481
exon_11936.fasta,exon_11936.tre,0.413465
exon_11937.fasta,exon_11937.tre,1.070453
exon_1194.fasta,exon_1194.tre,0.910453
exon_11942.fasta,exon_11942.tre,0.512626
exon_11943.fasta,exon_11943.tre,0.427211
exon_11944.fasta,exon_11944.tre,0.428529
exon_11945.fasta,exon_11945.tre,0.480023
exon_11947.fasta,exon_11947.tre,0.501571
exon_11948.fasta,exon_11948.tre,0.691745
exon_11949.fasta,exon_11949.tre,0.902784
exon_1195.fasta,exon_1195.tre,0.485499
exon_11951.fasta,exon_11951.tre,0.433785
exon_11954.fasta,exon_11954.tre,0.621286
exon_11955.fasta,exon_11955.tre,0.495889
exon_11956.fasta,exon_11956.tre,0.525871
exon_11957.fasta,exon_11957.tre,0.487777
exon_11958.fasta,exon_11958.tre,0.300312
exon_1196.fasta,exon_1196.tre,0.952631
exon_11962.fasta,exon_11962.tre,1.085391
exon_11964.fasta,exon_11964.tre,0.550223
exon_11965.fasta,exon_11965.tre,0.959894
exon_11966.fasta,exon_11966.tre,3.441703
exon_11967.fasta,exon_11967.tre,0.542501
exon_11969.fasta,exon_11969.tre,0.507280
exon_1197.fasta,exon_1197.tre,0.376987
exon_11971.fasta,exon_11971.tre,0.686302
exon_11972.fasta,exon_11972.tre,0.380374
exon_11974.fasta,exon_11974.tre,0.415332
exon_11976.fasta,exon_11976.tre,0.565137
exon_11977.fasta,exon_11977.tre,0.414280
exon_11979.fasta,exon_11979.tre,0.651315
exon_1198.fasta,exon_1198.tre,0.708437
exon_11982.fasta,exon_11982.tre,0.828447
exon_11983.fasta,exon_11983.tre,0.634273
exon_11984.fasta,exon_11984.tre,0.552127
exon_11988.fasta,exon_11988.tre,0.448669
exon_11990.fasta,exon_11990.tre,0.422446
exon_11991.fasta,exon_11991.tre,0.560406
exon_11992.fasta,exon_11992.tre,0.495875
exon_11994.fasta,exon_11994.tre,0.740962
exon_11995.fasta,exon_11995.tre,0.555194
exon_11996.fasta,exon_11996.tre,1.376950
exon_11997.fasta,exon_11997.tre,0.463525
exon_11999.fasta,exon_11999.tre,0.346782
exon_12.fasta,exon_12.tre,0.423339
exon_1200.fasta,exon_1200.tre,1.726635
exon_12002.fasta,exon_12002.tre,0.548814
exon_12003.fasta,exon_12003.tre,0.502144
exon_12004.fasta,exon_12004.tre,0.484491
exon_12007.fasta,exon_12007.tre,0.658935
exon_12008.fasta,exon_12008.tre,0.632246
exon_12009.fasta,exon_12009.tre,0.797182
exon_12012.fasta,exon_12012.tre,0.752018
exon_12014.fasta,exon_12014.tre,0.529279
exon_12015.fasta,exon_12015.tre,0.420417
exon_12016.fasta,exon_12016.tre,0.535719
exon_12018.fasta,exon_12018.tre,0.468296
exon_12021.fasta,exon_12021.tre,0.535315
exon_12023.fasta,exon_12023.tre,1.271921
exon_12025.fasta,exon_12025.tre,0.646281
exon_12026.fasta,exon_12026.tre,0.344432
exon_12028.fasta,exon_12028.tre,0.619062
exon_12030.fasta,exon_12030.tre,0.677154
exon_12031.fasta,exon_12031.tre,0.629229
exon_12032.fasta,exon_12032.tre,0.681865
exon_12033.fasta,exon_12033.tre,0.469008
exon_12034.fasta,exon_12034.tre,0.745401
exon_12035.fasta,exon_12035.tre,2.490446
exon_12038.fasta,exon_12038.tre,0.616646
exon_12039.fasta,exon_12039.tre,0.388886
exon_1204.fasta,exon_1204.tre,0.699787
exon_12041.fasta,exon_12041.tre,0.673522
exon_12042.fasta,exon_12042.tre,0.492565
exon_12043.fasta,exon_12043.tre,0.711241
exon_12044.fasta,exon_12044.tre,0.330953
exon_12045.fasta,exon_12045.tre,0.745639
exon_12047.fasta,exon_12047.tre,0.440689
exon_12049.fasta,exon_12049.tre,0.618040
exon_12051.fasta,exon_12051.tre,0.600465
exon_12052.fasta,exon_12052.tre,0.569152
exon_12053.fasta,exon_12053.tre,0.402755
exon_12054.fasta,exon_12054.tre,0.657401
exon_12055.fasta,exon_12055.tre,0.586471
exon_12056.fasta,exon_12056.tre,0.839825
exon_12061.fasta,exon_12061.tre,0.573524
exon_12062.fasta,exon_12062.tre,0.557838
exon_12064.fasta,exon_12064.tre,0.325119
exon_12065.fasta,exon_12065.tre,0.497829
exon_12066.fasta,exon_12066.tre,0.595543
exon_12068.fasta,exon_12068.tre,0.541515
exon_12069.fasta,exon_12069.tre,0.465536
exon_1207.fasta,exon_1207.tre,0.916724
exon_12071.fasta,exon_12071.tre,0.653861
exon_12077.fasta,exon_12077.tre,0.598867
exon_12078.fasta,exon_12078.tre,0.626077
exon_12079.fasta,exon_12079.tre,0.601584
exon_12080.fasta,exon_12080.tre,0.568681
exon_12082.fasta,exon_12082.tre,0.321358
exon_12083.fasta,exon_12083.tre,0.551344
exon_12084.fasta,exon_12084.tre,0.771810
exon_12086.fasta,exon_12086.tre,1.004253
exon_12087.fasta,exon_12087.tre,0.508569
exon_12088.fasta,exon_12088.tre,0.749735
exon_12089.fasta,exon_12089.tre,0.626150
exon_12090.fasta,exon_12090.tre,0.509546
exon_12091.fasta,exon_12091.tre,0.981690
exon_12093.fasta,exon_12093.tre,0.573449
exon_12094.fasta,exon_12094.tre,0.348658
exon_12095.fasta,exon_12095.tre,0.499160
exon_12096.fasta,exon_12096.tre,0.794216
exon_12098.fasta,exon_12098.tre,1.352347
exon_12099.fasta,exon_12099.tre,0.506925
exon_12100.fasta,exon_12100.tre,0.339854
exon_12101.fasta,exon_12101.tre,0.549983
exon_12103.fasta,exon_12103.tre,0.508948
exon_12105.fasta,exon_12105.tre,0.691517
exon_12106.fasta,exon_12106.tre,0.496113
exon_12108.fasta,exon_12108.tre,0.574044
exon_12109.fasta,exon_12109.tre,1.800776
exon_1211.fasta,exon_1211.tre,0.703134
exon_12110.fasta,exon_12110.tre,0.645953
exon_12111.fasta,exon_12111.tre,0.751449
exon_12112.fasta,exon_12112.tre,0.412727
exon_12114.fasta,exon_12114.tre,0.403597
exon_12115.fasta,exon_12115.tre,0.657071
exon_12116.fasta,exon_12116.tre,0.763931
exon_12117.fasta,exon_12117.tre,0.563242
exon_12119.fasta,exon_12119.tre,0.644192
exon_1212.fasta,exon_1212.tre,0.534778
exon_12120.fasta,exon_12120.tre,0.590063
exon_12121.fasta,exon_12121.tre,0.387925
exon_12122.fasta,exon_12122.tre,0.466390
exon_12123.fasta,exon_12123.tre,4.247347
exon_12125.fasta,exon_12125.tre,0.668770
exon_12126.fasta,exon_12126.tre,0.528672
exon_12127.fasta,exon_12127.tre,0.425922
exon_12128.fasta,exon_12128.tre,0.705752
exon_1213.fasta,exon_1213.tre,0.557287
exon_12130.fasta,exon_12130.tre,0.547968
exon_12131.fasta,exon_12131.tre,0.622020
exon_12132.fasta,exon_12132.tre,0.640392
exon_12133.fasta,exon_12133.tre,0.551835
exon_12134.fasta,exon_12134.tre,0.602740
exon_12136.fasta,exon_12136.tre,0.629401
exon_12137.fasta,exon_12137.tre,0.618310
exon_12138.fasta,exon_12138.tre,0.526532
exon_12139.fasta,exon_12139.tre,0.684323
exon_1214.fasta,exon_1214.tre,0.520455
exon_12140.fasta,exon_12140.tre,0.694475
exon_12142.fasta,exon_12142.tre,0.479475
exon_12144.fasta,exon_12144.tre,0.489851
exon_12145.fasta,exon_12145.tre,1.776659
exon_12146.fasta,exon_12146.tre,0.580535
exon_12147.fasta,exon_12147.tre,0.781748
exon_12148.fasta,exon_12148.tre,0.581722
exon_12149.fasta,exon_12149.tre,0.525808
exon_12150.fasta,exon_12150.tre,0.834162
exon_12153.fasta,exon_12153.tre,0.515977
exon_12154.fasta,exon_12154.tre,0.802492
exon_12156.fasta,exon_12156.tre,0.968622
exon_12157.fasta,exon_12157.tre,0.636500
exon_12158.fasta,exon_12158.tre,1.193845
exon_12159.fasta,exon_12159.tre,0.520844
exon_12161.fasta,exon_12161.tre,0.562948
exon_12162.fasta,exon_12162.tre,0.544922
exon_12163.fasta,exon_12163.tre,0.479227
exon_12165.fasta,exon_12165.tre,0.611605
exon_12166.fasta,exon_12166.tre,0.643041
exon_12167.fasta,exon_12167.tre,0.342380
exon_12168.fasta,exon_12168.tre,0.780948
exon_12169.fasta,exon_12169.tre,1.127294
exon_12170.fasta,exon_12170.tre,0.455287
exon_12171.fasta,exon_12171.tre,0.663460
exon_12173.fasta,exon_12173.tre,0.381647
exon_12176.fasta,exon_12176.tre,0.371935
exon_12178.fasta,exon_12178.tre,0.458257
exon_1218.fasta,exon_1218.tre,0.404492
exon_12180.fasta,exon_12180.tre,0.509374
exon_12181.fasta,exon_12181.tre,0.537821
exon_12183.fasta,exon_12183.tre,0.683752
exon_12184.fasta,exon_12184.tre,0.526279
exon_12186.fasta,exon_12186.tre,0.584265
exon_12187.fasta,exon_12187.tre,0.530920
exon_12188.fasta,exon_12188.tre,0.465186
exon_12189.fasta,exon_12189.tre,0.351617
exon_12190.fasta,exon_12190.tre,0.345272
exon_12193.fasta,exon_12193.tre,0.461509
exon_12195.fasta,exon_12195.tre,2.502021
exon_12196.fasta,exon_12196.tre,0.545211
exon_12198.fasta,exon_12198.tre,0.515720
exon_122.fasta,exon_122.tre,0.555558
exon_12200.fasta,exon_12200.tre,0.447765
exon_12202.fasta,exon_12202.tre,0.570908
exon_12203.fasta,exon_12203.tre,0.494260
exon_12204.fasta,exon_12204.tre,0.558946
exon_12205.fasta,exon_12205.tre,0.532368
exon_12206.fasta,exon_12206.tre,0.440411
exon_12208.fasta,exon_12208.tre,0.336686
exon_12209.fasta,exon_12209.tre,0.369591
exon_12210.fasta,exon_12210.tre,0.616400
exon_12211.fasta,exon_12211.tre,0.459377
exon_12213.fasta,exon_12213.tre,0.512235
exon_12214.fasta,exon_12214.tre,0.617226
exon_12216.fasta,exon_12216.tre,0.328320
exon_12217.fasta,exon_12217.tre,0.530565
exon_12219.fasta,exon_12219.tre,0.761379
exon_12220.fasta,exon_12220.tre,0.508626
exon_12221.fasta,exon_12221.tre,1.457796
exon_12222.fasta,exon_12222.tre,0.484590
exon_12223.fasta,exon_12223.tre,0.447094
exon_12225.fasta,exon_12225.tre,0.547418
exon_12226.fasta,exon_12226.tre,0.522199
exon_12227.fasta,exon_12227.tre,0.972739
exon_12228.fasta,exon_12228.tre,0.501037
exon_12230.fasta,exon_12230.tre,0.518600
exon_12231.fasta,exon_12231.tre,0.639877
exon_12232.fasta,exon_12232.tre,0.425411
exon_12234.fasta,exon_12234.tre,0.489068
exon_12235.fasta,exon_12235.tre,1.165519
exon_12236.fasta,exon_12236.tre,0.407541
exon_12237.fasta,exon_12237.tre,0.701604
exon_12238.fasta,exon_12238.tre,0.562172
exon_12239.fasta,exon_12239.tre,0.527454
exon_12240.fasta,exon_12240.tre,0.538414
exon_12241.fasta,exon_12241.tre,0.796844
exon_12242.fasta,exon_12242.tre,0.467406
exon_12243.fasta,exon_12243.tre,0.542569
exon_12244.fasta,exon_12244.tre,0.533936
exon_12245.fasta,exon_12245.tre,0.412531
exon_12246.fasta,exon_12246.tre,0.547897
exon_12247.fasta,exon_12247.tre,0.425508
exon_12248.fasta,exon_12248.tre,0.835141
exon_12250.fasta,exon_12250.tre,0.468930
exon_12253.fasta,exon_12253.tre,0.604599
exon_12254.fasta,exon_12254.tre,0.723897
exon_12255.fasta,exon_12255.tre,0.567952
exon_12256.fasta,exon_12256.tre,0.695360
exon_12257.fasta,exon_12257.tre,0.555550
exon_1226.fasta,exon_1226.tre,0.527457
exon_12261.fasta,exon_12261.tre,0.798938
exon_12262.fasta,exon_12262.tre,0.410091
exon_12263.fasta,exon_12263.tre,0.701333
exon_12264.fasta,exon_12264.tre,0.444907
exon_12265.fasta,exon_12265.tre,0.545317
exon_12266.fasta,exon_12266.tre,0.700159
exon_12269.fasta,exon_12269.tre,0.729432
exon_12270.fasta,exon_12270.tre,0.623353
exon_12271.fasta,exon_12271.tre,0.512227
exon_12272.fasta,exon_12272.tre,0.473289
exon_12273.fasta,exon_12273.tre,0.768181
exon_12277.fasta,exon_12277.tre,0.452361
exon_12278.fasta,exon_12278.tre,0.566298
exon_12279.fasta,exon_12279.tre,0.532126
exon_12280.fasta,exon_12280.tre,0.510596
exon_12281.fasta,exon_12281.tre,0.534355
exon_12282.fasta,exon_12282.tre,0.615134
exon_12283.fasta,exon_12283.tre,0.606333
exon_12285.fasta,exon_12285.tre,0.569052
exon_12286.fasta,exon_12286.tre,0.513370
exon_12287.fasta,exon_12287.tre,0.520652
exon_12288.fasta,exon_12288.tre,0.753650
exon_12289.fasta,exon_12289.tre,0.516924
exon_1229.fasta,exon_1229.tre,0.542062
exon_12290.fasta,exon_12290.tre,0.666033
exon_12292.fasta,exon_12292.tre,0.401394
exon_12293.fasta,exon_12293.tre,0.629866
exon_12294.fasta,exon_12294.tre,0.698975
exon_12295.fasta,exon_12295.tre,0.529377
exon_12296.fasta,exon_12296.tre,0.632394
exon_12297.fasta,exon_12297.tre,0.589644
exon_12298.fasta,exon_12298.tre,0.829697
exon_12299.fasta,exon_12299.tre,0.655276
exon_1230.fasta,exon_1230.tre,0.565359
exon_12300.fasta,exon_12300.tre,0.597398
exon_12301.fasta,exon_12301.tre,1.036552
exon_12302.fasta,exon_12302.tre,0.403935
exon_12304.fasta,exon_12304.tre,0.332705
exon_12306.fasta,exon_12306.tre,0.884932
exon_12307.fasta,exon_12307.tre,0.355217
exon_12308.fasta,exon_12308.tre,0.951548
exon_12309.fasta,exon_12309.tre,0.514706
exon_12310.fasta,exon_12310.tre,3.989749
exon_12311.fasta,exon_12311.tre,0.541646
exon_12314.fasta,exon_12314.tre,0.889266
exon_12315.fasta,exon_12315.tre,0.770984
exon_12316.fasta,exon_12316.tre,1.356822
exon_12317.fasta,exon_12317.tre,0.562712
exon_12318.fasta,exon_12318.tre,0.561222
exon_12319.fasta,exon_12319.tre,0.529504
exon_12320.fasta,exon_12320.tre,0.569631
exon_12321.fasta,exon_12321.tre,0.590282
exon_12322.fasta,exon_12322.tre,0.438296
exon_12324.fasta,exon_12324.tre,0.524932
exon_12325.fasta,exon_12325.tre,0.481888
exon_12326.fasta,exon_12326.tre,0.751353
exon_12328.fasta,exon_12328.tre,0.563223
exon_12329.fasta,exon_12329.tre,0.997060
exon_12332.fasta,exon_12332.tre,0.558979
exon_12334.fasta,exon_12334.tre,0.690737
exon_12335.fasta,exon_12335.tre,0.355752
exon_12336.fasta,exon_12336.tre,1.041661
exon_12337.fasta,exon_12337.tre,0.610797
exon_12339.fasta,exon_12339.tre,0.443712
exon_1234.fasta,exon_1234.tre,0.413374
exon_12343.fasta,exon_12343.tre,0.473382
exon_12344.fasta,exon_12344.tre,0.534902
exon_12345.fasta,exon_12345.tre,0.546288
exon_12346.fasta,exon_12346.tre,0.628705
exon_12347.fasta,exon_12347.tre,0.536838
exon_12348.fasta,exon_12348.tre,0.459375
exon_12349.fasta,exon_12349.tre,0.794622
exon_1235.fasta,exon_1235.tre,0.347014
exon_12352.fasta,exon_12352.tre,0.527120
exon_12356.fasta,exon_12356.tre,0.559898
exon_12357.fasta,exon_12357.tre,0.515655
exon_12360.fasta,exon_12360.tre,0.868373
exon_12364.fasta,exon_12364.tre,0.549486
exon_12368.fasta,exon_12368.tre,0.810339
exon_12369.fasta,exon_12369.tre,0.516073
exon_1237.fasta,exon_1237.tre,0.771604
exon_12370.fasta,exon_12370.tre,0.603503
exon_12371.fasta,exon_12371.tre,0.381388
exon_12373.fasta,exon_12373.tre,0.412614
exon_12374.fasta,exon_12374.tre,0.342587
exon_12377.fasta,exon_12377.tre,0.531992
exon_12378.fasta,exon_12378.tre,0.710913
exon_12380.fasta,exon_12380.tre,0.305079
exon_12381.fasta,exon_12381.tre,0.875589
exon_12382.fasta,exon_12382.tre,0.490185
exon_12383.fasta,exon_12383.tre,0.462669
exon_12384.fasta,exon_12384.tre,0.522738
exon_12385.fasta,exon_12385.tre,0.590121
exon_12386.fasta,exon_12386.tre,0.634463
exon_12387.fasta,exon_12387.tre,0.536041
exon_12388.fasta,exon_12388.tre,0.677137
exon_12389.fasta,exon_12389.tre,0.533500
exon_12391.fasta,exon_12391.tre,0.763038
exon_12393.fasta,exon_12393.tre,0.600295
exon_12395.fasta,exon_12395.tre,0.693283
exon_12396.fasta,exon_12396.tre,0.598226
exon_12397.fasta,exon_12397.tre,0.549080
exon_12398.fasta,exon_12398.tre,1.084363
exon_12401.fasta,exon_12401.tre,5.069727
exon_12403.fasta,exon_12403.tre,0.512162
exon_12404.fasta,exon_12404.tre,0.311361
exon_12405.fasta,exon_12405.tre,0.502998
exon_12406.fasta,exon_12406.tre,0.751083
exon_12407.fasta,exon_12407.tre,0.433427
exon_12409.fasta,exon_12409.tre,0.666690
exon_1241.fasta,exon_1241.tre,0.886608
exon_12411.fasta,exon_12411.tre,0.923708
exon_12412.fasta,exon_12412.tre,0.359754
exon_12413.fasta,exon_12413.tre,0.561056
exon_12414.fasta,exon_12414.tre,0.527167
exon_12415.fasta,exon_12415.tre,0.353757
exon_12416.fasta,exon_12416.tre,0.778944
exon_12417.fasta,exon_12417.tre,0.534453
exon_12418.fasta,exon_12418.tre,0.700256
exon_12419.fasta,exon_12419.tre,0.529100
exon_1242.fasta,exon_1242.tre,0.542968
exon_12420.fasta,exon_12420.tre,0.525851
exon_12421.fasta,exon_12421.tre,0.413512
exon_12422.fasta,exon_12422.tre,0.592453
exon_12423.fasta,exon_12423.tre,0.823312
exon_12424.fasta,exon_12424.tre,0.533057
exon_12425.fasta,exon_12425.tre,0.311144
exon_12426.fasta,exon_12426.tre,0.520360
exon_12427.fasta,exon_12427.tre,0.545172
exon_12429.fasta,exon_12429.tre,0.482902
exon_1243.fasta,exon_1243.tre,0.466848
exon_12430.fasta,exon_12430.tre,0.617900
exon_12431.fasta,exon_12431.tre,0.372706
exon_12432.fasta,exon_12432.tre,0.667353
exon_12433.fasta,exon_12433.tre,0.426644
exon_12435.fasta,exon_12435.tre,0.358472
exon_12436.fasta,exon_12436.tre,0.578852
exon_12437.fasta,exon_12437.tre,0.377492
exon_12438.fasta,exon_12438.tre,0.393695
exon_12439.fasta,exon_12439.tre,0.847742
exon_1244.fasta,exon_1244.tre,0.798256
exon_12441.fasta,exon_12441.tre,0.522145
exon_12442.fasta,exon_12442.tre,0.607476
exon_12443.fasta,exon_12443.tre,0.512953
exon_12444.fasta,exon_12444.tre,0.579039
exon_12445.fasta,exon_12445.tre,0.536115
exon_12446.fasta,exon_12446.tre,0.457444
exon_12447.fasta,exon_12447.tre,0.494679
exon_12448.fasta,exon_12448.tre,0.600304
exon_12452.fasta,exon_12452.tre,0.493796
exon_12453.fasta,exon_12453.tre,0.827892
exon_12455.fasta,exon_12455.tre,0.391058
exon_12456.fasta,exon_12456.tre,0.596595
exon_12457.fasta,exon_12457.tre,0.509960
exon_12458.fasta,exon_12458.tre,0.686393
exon_12459.fasta,exon_12459.tre,0.583228
exon_1246.fasta,exon_1246.tre,9.372308
exon_12460.fasta,exon_12460.tre,0.698960
exon_12461.fasta,exon_12461.tre,0.450586
exon_12462.fasta,exon_12462.tre,0.611862
exon_12463.fasta,exon_12463.tre,0.600703
exon_12464.fasta,exon_12464.tre,0.413904
exon_12466.fasta,exon_12466.tre,0.494861
exon_12467.fasta,exon_12467.tre,0.665850
exon_12469.fasta,exon_12469.tre,0.580529
exon_1247.fasta,exon_1247.tre,0.577233
exon_12470.fasta,exon_12470.tre,0.556043
exon_12473.fasta,exon_12473.tre,0.604440
exon_12474.fasta,exon_12474.tre,0.469216
exon_12475.fasta,exon_12475.tre,2.704224
exon_12476.fasta,exon_12476.tre,0.445520
exon_12477.fasta,exon_12477.tre,0.452635
exon_12478.fasta,exon_12478.tre,1.173695
exon_12479.fasta,exon_12479.tre,0.494113
exon_1248.fasta,exon_1248.tre,0.848206
exon_12481.fasta,exon_12481.tre,0.492529
exon_12483.fasta,exon_12483.tre,0.482127
exon_12484.fasta,exon_12484.tre,0.468629
exon_12486.fasta,exon_12486.tre,0.755094
exon_12487.fasta,exon_12487.tre,0.585941
exon_12488.fasta,exon_12488.tre,0.513968
exon_12489.fasta,exon_12489.tre,0.509091
exon_12490.fasta,exon_12490.tre,1.583699
exon_12491.fasta,exon_12491.tre,1.201177
exon_12492.fasta,exon_12492.tre,0.496608
exon_12493.fasta,exon_12493.tre,0.563782
exon_12494.fasta,exon_12494.tre,0.483799
exon_12495.fasta,exon_12495.tre,0.659166
exon_12496.fasta,exon_12496.tre,0.636252
exon_12497.fasta,exon_12497.tre,0.657948
exon_12499.fasta,exon_12499.tre,0.632588
exon_12501.fasta,exon_12501.tre,0.375588
exon_12502.fasta,exon_12502.tre,0.722060
exon_12503.fasta,exon_12503.tre,0.714130
exon_12504.fasta,exon_12504.tre,0.456814
exon_12505.fasta,exon_12505.tre,0.624071
exon_12506.fasta,exon_12506.tre,0.629488
exon_12507.fasta,exon_12507.tre,0.747225
exon_12508.fasta,exon_12508.tre,0.522105
exon_12509.fasta,exon_12509.tre,0.495708
exon_1251.fasta,exon_1251.tre,0.383665
exon_12510.fasta,exon_12510.tre,0.505054
exon_12511.fasta,exon_12511.tre,0.488047
exon_12512.fasta,exon_12512.tre,0.580493
exon_12513.fasta,exon_12513.tre,0.335249
exon_12514.fasta,exon_12514.tre,1.890387
exon_12516.fasta,exon_12516.tre,0.613841
exon_12517.fasta,exon_12517.tre,0.638654
exon_12518.fasta,exon_12518.tre,1.400372
exon_12519.fasta,exon_12519.tre,0.417865
exon_1252.fasta,exon_1252.tre,0.478628
exon_12520.fasta,exon_12520.tre,0.641460
exon_12522.fasta,exon_12522.tre,3.105962
exon_12523.fasta,exon_12523.tre,1.015133
exon_12524.fasta,exon_12524.tre,0.898968
exon_12525.fasta,exon_12525.tre,0.563589
exon_12526.fasta,exon_12526.tre,0.463002
exon_12527.fasta,exon_12527.tre,0.468388
exon_12528.fasta,exon_12528.tre,0.368820
exon_12529.fasta,exon_12529.tre,0.514129
exon_12532.fasta,exon_12532.tre,0.587833
exon_12533.fasta,exon_12533.tre,0.489832
exon_12534.fasta,exon_12534.tre,0.575994
exon_12536.fasta,exon_12536.tre,0.576945
exon_12537.fasta,exon_12537.tre,0.323978
exon_12538.fasta,exon_12538.tre,1.559077
exon_12539.fasta,exon_12539.tre,0.330039
exon_1254.fasta,exon_1254.tre,0.495727
exon_12542.fasta,exon_12542.tre,0.420011
exon_12544.fasta,exon_12544.tre,0.383972
exon_12548.fasta,exon_12548.tre,0.402657
exon_12549.fasta,exon_12549.tre,0.822526
exon_1255.fasta,exon_1255.tre,1.499524
exon_12550.fasta,exon_12550.tre,0.789614
exon_12551.fasta,exon_12551.tre,0.629474
exon_12552.fasta,exon_12552.tre,0.412292
exon_12554.fasta,exon_12554.tre,3.174830
exon_12555.fasta,exon_12555.tre,0.462226
exon_12557.fasta,exon_12557.tre,0.709610
exon_12558.fasta,exon_12558.tre,0.510910
exon_12559.fasta,exon_12559.tre,0.472111
exon_1256.fasta,exon_1256.tre,0.591514
