dataset	gene	tree_file	rf	nrf
SongD1	gene55	gene55.treefile	22.0	0.3235294117647059
SongD1	gene56	gene56.treefile	20.0	0.29411764705882354
SongD1	gene57	gene57.treefile	8.0	0.11764705882352941
SongD1	gene58	gene58.treefile	16.0	0.23529411764705882
SongD1	gene59	gene59.treefile	16.0	0.23529411764705882
SongD1	gene6	gene6.treefile	24.0	0.35294117647058826
SongD1	gene61	gene61.treefile	12.0	0.17647058823529413
SongD1	gene62	gene62.treefile	10.0	0.14705882352941177
SongD1	gene63	gene63.treefile	10.0	0.14705882352941177
SongD1	gene64	gene64.treefile	10.0	0.14705882352941177
SongD1	gene65	gene65.treefile	26.0	0.38235294117647056
SongD1	gene66	gene66.treefile	14.0	0.20588235294117646
SongD1	gene67	gene67.treefile	14.0	0.20588235294117646
SongD1	gene68	gene68.treefile	16.0	0.23529411764705882
SongD1	gene69	gene69.treefile	20.0	0.29411764705882354
SongD1	gene7	gene7.treefile	12.0	0.17647058823529413
SongD1	gene70	gene70.treefile	10.0	0.14705882352941177
SongD1	gene71	gene71.treefile	10.0	0.14705882352941177
SongD1	gene72	gene72.treefile	14.0	0.20588235294117646
SongD1	gene73	gene73.treefile	22.0	0.3235294117647059
SongD1	gene74	gene74.treefile	20.0	0.29411764705882354
SongD1	gene76	gene76.treefile	26.0	0.38235294117647056
SongD1	gene77	gene77.treefile	52.0	0.7647058823529411
SongD1	gene78	gene78.treefile	28.0	0.4117647058823529
SongD1	gene79	gene79.treefile	16.0	0.23529411764705882
SongD1	gene8	gene8.treefile	18.0	0.2647058823529412
SongD1	gene80	gene80.treefile	28.0	0.4117647058823529
SongD1	gene81	gene81.treefile	12.0	0.17647058823529413
SongD1	gene82	gene82.treefile	16.0	0.23529411764705882
SongD1	gene83	gene83.treefile	16.0	0.23529411764705882
SongD1	gene84	gene84.treefile	18.0	0.2647058823529412
SongD1	gene85	gene85.treefile	16.0	0.23529411764705882
SongD1	gene86	gene86.treefile	28.0	0.4117647058823529
SongD1	gene87	gene87.treefile	28.0	0.4117647058823529
SongD1	gene88	gene88.treefile	10.0	0.14705882352941177
SongD1	gene89	gene89.treefile	12.0	0.17647058823529413
SongD1	gene9	gene9.treefile	14.0	0.20588235294117646
SongD1	gene91	gene91.treefile	22.0	0.3235294117647059
SongD1	gene92	gene92.treefile	16.0	0.23529411764705882
SongD1	gene93	gene93.treefile	12.0	0.17647058823529413
SongD1	gene94	gene94.treefile	28.0	0.4117647058823529
SongD1	gene95	gene95.treefile	16.0	0.23529411764705882
SongD1	gene96	gene96.treefile	16.0	0.23529411764705882
SongD1	gene97	gene97.treefile	22.0	0.3235294117647059
SongD1	gene98	gene98.treefile	18.0	0.2647058823529412
SongD1	gene99	gene99.treefile	16.0	0.23529411764705882
